Segment_ID,Is_Weekend,Daylight,Season1,Season2,Season4,Hr3,Hr6,Hr9,Hr12,Hr15,Hr18,Hr21,Hr24,Traffic_Volume,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,BoroCode1,BoroCode2,BoroCode3,BoroCode4,BoroCode5,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5
223773,1,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,384.5,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,279.83,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,122.83,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
226088,0,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,987.4,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,1897.47,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,4389.6,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,1.0,0,0,1,0,0,0,1,0,0,0,0,3421.13,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,3392.27,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,3337.4,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,3586.13,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,0,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,2559.8,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,1,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,1887.42,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
226088,1,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,1345.83,-0.6195611426661605,0.7491863303498779,6.2,0.0916219750037101,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.3
